title,company,location,avg_salary,description,redirect_url,experience_level,soc_code,job_category,matched_skills
Research Lead - Securing Frontier AI,Vets Hired,"Pittsburgh, Allegheny County",147292.4,"The organization is seeking an accomplished technical leader to drive an ambitious frontier AI security research agenda. As Research Lead Securing Frontier AI , you'll direct a comprehensive research portfolio focused on ensuring that the world's most important AI systems are appropriately secured and addressing critical challenges at the intersection of AI, information security, and national security. You will be responsible for managing significant research budgets and personnel, overseeing c…",https://www.adzuna.com/details/5380425850?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Summer 2026 AI/ML Modeler Intern,First National Bank Of Pennsylvania,"Pittsburgh, Allegheny County",69650.3,"Primary Office Location: 626 Washington Place. Pittsburgh, Pennsylvania. 15219. Join our team. Make a difference - for us and for your future. No Corporate Housing Provided. Application Deadline: October 17, 2025. FNB will not provide sponsorship for employment-based visas for this position; only candidates who are legally authorized to work in the U.S. will be considered. Internship Overview / Summary : This role requires a highly motivated and detail-oriented AI/ML Modeler & Developer to join…",https://www.adzuna.com/details/5376506574?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Associate Computational Scientist - Mellon College of Science - Pittsburgh Supercomputing Center,Carnegie Mellon University,"Pittsburgh, Allegheny County",57453.25,"Carnegie Mellon University is a private, global research university that stands among the world's most renowned education institutions. With ground-breaking brain science, path-breaking performances, creative start-ups, big data, big ambitions, hands-on learning, and a whole lot of robots, CMU doesn't imagine the future, we invent it. If you're passionate about joining a community that challenges the curious to deliver work that matters, your journey starts here! The Pittsburgh Supercomputing C…",https://www.adzuna.com/details/5371770384?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['big data']
Computational Scientist - Mellon College of Science - Pittsburgh Supercomputing Center,Carnegie Mellon University,"Pittsburgh, Allegheny County",63681.56,"Carnegie Mellon University is a private, global research university that stands among the world's most renowned education institutions. With ground-breaking brain science, path-breaking performances, creative start-ups, big data, big ambitions, hands-on learning, and a whole lot of robots, CMU doesn't imagine the future, we invent it. If you're passionate about joining a community that challenges the curious to deliver work that matters, your journey starts here! The Pittsburgh Supercomputing C…",https://www.adzuna.com/details/5371770381?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['big data']
Lead Data & AI Architect,CDM Smith,"Pittsburgh, Allegheny County",77219.98,"42372BR Requisition ID: 42372BR Business Unit: COR Job Description: CDM Smith is seeking a Lead Data and AI Architect to join our Digital Engineering Solutions team. This individual will be part of the Data Technology group within the Digital Engineering Solutions team, helping to drive strategic Architecture, Engineering and Construction (AEC) initiatives using cutting-edge data technologies and analytics to deliver actionable business insights and robust solutions for AEC professionals and cl…",https://www.adzuna.com/details/5370246059?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Director Commercial Software Development,Armada,"Fox Chapel, Allegheny County",190436.11,"Exciting News – We’re Moving! As part of our continued growth and our commitment to fostering an exceptional, collaborative work environment, we’re thrilled to announce that our office will be relocating to a brand-new building at 2000 Innovation Drive, Wexford PA 15090 at the end of the year. In the meantime, hybrid employees will continue working from our current location at RIDC – O’Hara until the transition is complete. We’re excited about this next chapter and look forward to welcoming new…",https://www.adzuna.com/details/5365527401?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
"Director, AI / Machine Learning Software Engineer",BNY Mellon,"Millvale, Allegheny County",139305.97,"Description At BNY, our culture allows us to run our company better and enables employees’ growth and success. As a leading global financial services company at the heart of the global financial system, we influence nearly 20% of the world’s investible assets. Every day, our teams harness cutting-edge AI and breakthrough technologies to collaborate with clients, driving transformative solutions that redefine industries and uplift communities worldwide. Recognized as a top destination for innova…",https://www.adzuna.com/details/5364641452?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Senior Data Platform Engineer,Govini,"Pittsburgh, Allegheny County",92202.34,"Company Description Govini transforms Defense Acquisition from an outdated manual process to a software-driven strategic advantage for the United States. Our flagship product, Ark, supports Supply Chain, Science and Technology, Production, Sustainment, Logistics, and Modernization teams with AI-enabled Applications and best-in-class data to more rapidly imagine, develop, and field the capabilities we need. Today, the national security community and every branch of the military rely on Govini to…",https://www.adzuna.com/details/5364214074?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
AI Strategy - Oil & Gas Sector - Senior Manager - Consulting - Location OPEN,EY,"Pittsburgh, Allegheny County",158883.64,"Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. AI & Data - AI Strategy - Senior Manager - Oil & Gas Sector The opportunity As part of our growing AI & Data practice, we are seeking a highly experienced Senior Manager to lead enterprise AI strategy and quantitative modeling efforts fo…",https://www.adzuna.com/details/5363684941?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['go']
Digital Contact & Services Manager (AI & CCaaS),PwC,"Pittsburgh, Allegheny County",145256.89,"Specialty/Competency: Data, Analytics & AI Industry/Sector: Not Applicable Time Type: Full time Travel Requirements: Up to 80% A career within Data and Analytics services will provide you with the opportunity to help organisations uncover enterprise insights and drive business results using smarter data analytics. We focus on a collection of organisational technology capabilities, including business intelligence, data management, and data assurance that help our clients drive innovation, growth…",https://www.adzuna.com/details/5363676551?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Managed Services - Applied AI Operations - Manager,PwC,"Pittsburgh, Allegheny County",126897.49,"Specialty/Competency: Managed Services Industry/Sector: Not Applicable Time Type: Full time Travel Requirements: Up to 60% At PwC, our people in data and analytics engineering focus on leveraging advanced technologies and techniques to design and develop robust data solutions for clients. They play a crucial role in transforming raw data into actionable insights, enabling informed decision-making and driving business growth. Those in artificial intelligence and machine learning at PwC will focu…",https://www.adzuna.com/details/5363676708?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['machine learning']
Cloud Data & Analytics Manager (Insurance),PwC,"Pittsburgh, Allegheny County",182744.58,"Specialty/Competency: Data, Analytics & AI Industry/Sector: Insurance Time Type: Full time Travel Requirements: Up to 80% A career within Data and Analytics services will provide you with the opportunity to help organisations uncover enterprise insights and drive business results using smarter data analytics. We focus on a collection of organisational technology capabilities, including business intelligence, data management, and data assurance that help our clients drive innovation, growth, and…",https://www.adzuna.com/details/5363676271?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Cloud Data & Analytics Strategy Senior Associate (Insurance),PwC,"Pittsburgh, Allegheny County",177778.73,"Specialty/Competency: Data, Analytics & AI Industry/Sector: Insurance Time Type: Full time Travel Requirements: Up to 80% A career within Data and Analytics services will provide you with the opportunity to help organisations uncover enterprise insights and drive business results using smarter data analytics. We focus on a collection of organisational technology capabilities, including business intelligence, data management, and data assurance that help our clients drive innovation, growth, and…",https://www.adzuna.com/details/5363676236?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
HR System Solution Architect- Workday,PNC,"Pittsburgh, Allegheny County",95599.8,"Position Overview At PNC, our people are our greatest differentiator and competitive advantage in the markets we serve. We are all united in delivering the best experience for our customers. We work together each day to foster an inclusive workplace culture where all of our employees feel respected, valued and have an opportunity to contribute to the company's success. As a Solution Architect within PNC's HR Information Systems organization, you will be based in Columbus, OH; Cleveland, OH; Pit…",https://www.adzuna.com/details/5363666288?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Software Security Specialist Sr - AI/GenAI Security Controls,PNC,"Pittsburgh, Allegheny County",142753.34,"Position Overview At PNC, our people are our greatest differentiator and competitive advantage in the markets we serve. We are all united in delivering the best experience for our customers. We work together each day to foster an inclusive workplace culture where all of our employees feel respected, valued and have an opportunity to contribute to the company's success. As a Software Engineer within PNC's Technology organization, you may be based in a remote location. This is a remote position. …",https://www.adzuna.com/details/5363664832?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Quantitative Risk Modeling Lead,Huntington National Bank,"Pittsburgh, Allegheny County",113202.37,"Description Quantitative Risk Modeling Lead Summary:The Quantitative Risk Modeling Lead is responsible for overseeing the development, implementation, and monitoring of advanced quantitative models for consumer and commercial credit, PPNR, loan origination, and portfolio management. This role requires a deep understanding of statistical modeling, machine learning, and risk management frameworks, along with strong leadership and project management skills. This role is designed for an experienced…",https://www.adzuna.com/details/5363625758?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['machine learning']
"Senior Researcher, Agentic AI Security",Fujitsu,"Pittsburgh, Allegheny County",125826.9,"We are seeking a highly motivated and talented research scientist working in natural language processing (NLP), machine learning (ML), or/and Artificial Intelligence (AI) to join our Data and Security Lab at Pittsburgh. This pivotal role will focus on endowing AI multi-agent systems with advancing foundational security technologies like safety, privacy-preserving, alignment, authentication, and authorization. We value individuals with a vision to pick up new knowledge, see through complex scena…",https://www.adzuna.com/details/5363593689?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['machine learning']
"Manager, Full-Stack Software Engineer - Fintech & Tax Domain",Deloitte,"Pittsburgh, Allegheny County",185510.9,"Role Overview: As a Manager, Full-stack Software Engineer , you will actively engage in your engineering craft, taking a hands-on approach to multiple high-visibility projects. Your expertise will be pivotal in delivering solutions that delight customers and users, while also driving tangible value for Deloitte's business investments. You will leverage your extensive engineering craftsmanship and advanced proficiency across multiple programming languages and modern frameworks, consistently demo…",https://www.adzuna.com/details/5363583005?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
"Oracle AI, Manager - OIC AI Services",Deloitte,"Pittsburgh, Allegheny County",117903.05,"Join our AI & Engineering team in transforming technology platforms, driving innovation, and helping make a significant impact on our clients' success. You'll work alongside talented professionals reimagining and re-engineering operations and processes that are critical to businesses. Your contributions can help clients improve financial performance, accelerate new digital ventures, and fuel growth through innovation. AI & Engineering leverages cutting-edge engineering capabilities to build, de…",https://www.adzuna.com/details/5363582948?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
"Data Science Manager, Life Sciences & Healthcare - SFL Scientific",Deloitte,"Pittsburgh, Allegheny County",250685.72,"Data Science Manager, Healthcare & Life Sciences - SFL Scientific Our Deloitte Strategy & Transactions team helps guide clients through their most critical moments and transformational initiatives. From strategy to execution, this team delivers integrated, end-to-end support and advisory services covering valuation modeling, cost optimization, restructuring, business design and transformation, infrastructure and real estate, mergers and acquisitions (M&A), and sustainability. Work alongside cli…",https://www.adzuna.com/details/5363582926?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['data science']
FinanceAI Senior Consultant,Deloitte,"Pittsburgh, Allegheny County",159169.36,"Join our Finance Transformation team to help unlock financial performance and enterprise value. We serve as trusted advisors to CFOs, COOs, CIOs, and other key executives, providing strategic advice, implementing solutions, and delivering as-a-service offerings. Our focus is on enhancing finance, shared services, and real estate operations, while supporting enterprise-wide decision-making. Recruiting for this role ends on 12/1/2025 Role Responsibilities As a Senior Consultant, you will engage w…",https://www.adzuna.com/details/5363582458?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
FinanceAI Manager,Deloitte,"Pittsburgh, Allegheny County",192156.28,"Join our Finance Transformation team to help unlock financial performance and enterprise value. We serve as trusted advisors to CFOs, COOs, CIOs, and other key executives, providing strategic advice, implementing solutions, and delivering as-a-service offerings. Our focus is on enhancing finance, shared services, and real estate operations, while supporting enterprise-wide decision-making. Recruiting for this role ends on 12/1/2025 Role Responsibilities As a Manager, you will lead and deliver s…",https://www.adzuna.com/details/5363582508?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Product Engineering Architect,Deloitte,"Pittsburgh, Allegheny County",197475.14,"Role Overview: As a Product Architect , you will actively engage in your software architecture craft, taking a hands-on approach to multiple high-visibility projects. Your expertise will be pivotal in delivering solutions that delight customers and users, while also driving tangible value for Deloitte's business investments. You will leverage your extensive engineering craftsmanship and advanced proficiency across multiple programming languages and modern frameworks, consistently demonstrating …",https://www.adzuna.com/details/5363582316?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
"Senior Data Scientist, Specialist Senior - SFL Scientific",Deloitte,"Pittsburgh, Allegheny County",219600.72,"Senior Data Scientist, Specialist Senior - SFL Scientific Our Deloitte Strategy & Transactions team helps guide clients through their most critical moments and transformational initiatives. From strategy to execution, this team delivers integrated, end-to-end support and advisory services covering valuation modeling, cost optimization, restructuring, business design and transformation, infrastructure and real estate, mergers and acquisitions (M&A), and sustainability. Work alongside clients eve…",https://www.adzuna.com/details/5363581942?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Cloud Security Manager - Microsoft Azure,Deloitte,"Pittsburgh, Allegheny County",161612.4,"Our Deloitte Cyber team understands the unique challenges and opportunities businesses face in cybersecurity. Join our team to deliver powerful solutions to help our clients navigate the ever-changing threat landscape. Through powerful solutions and managed services that simplify complexity, we enable our clients to operate with resilience, grow with confidence, and proactively manage to secure success. Work you'll do Deloitte Cyber has an opening for a Cloud Security Architect (Manager/Special…",https://www.adzuna.com/details/5363581674?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Senior AI Security Researcher,Carnegie Mellon University,"Pittsburgh, Allegheny County",121507.73,"Are you a cybersecurity and/or AI researcher who enjoys a challenge? Are you excited about pioneering new research areas that will impact academia, industry, and national security? If so, we want you for our team, where you'll collaborate to deliver high-quality results in the emerging area of AI security.? The CERT Division of the Software Engineering Institute (SEI) is seeking applicants for the AI Security Researcher role. Originally created in response to one of the first computer viruses  …",https://www.adzuna.com/details/5363568214?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Post-Doctoral Fellowship for Contextualized Evaluation of AI for Healthcare,Carnegie Mellon University,"Pittsburgh, Allegheny County",92190.99,"Description The Heinz College of Information Systems and Public Policy at Carnegie Mellon University is seeking a postdoctoral researcher to advance the development of rigorous, clinically grounded evaluation methodologies for Artificial Intelligence (AI) in healthcare. Our research focuses on building comprehensive evaluation frameworks that consider the context of AI deployment within clinical workflows and its impact on downstream decisions and patient outcomes. The complexity of AI's integr…",https://www.adzuna.com/details/5363568286?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Senior AI Security Researcher,Carnegie Mellon University,"Pittsburgh, Allegheny County",103633.16,"Are you a cybersecurity and/or AI researcher who enjoys a challenge? Are you excited about pioneering new research areas that will impact academia, industry, and national security? If so, we want you for our team, where you'll collaborate to deliver high-quality results in the emerging area of AI security.? The CERT Division of the Software Engineering Institute (SEI) is seeking applicants for the AI Security Researcher role. Originally created in response to one of the first computer viruses  …",https://www.adzuna.com/details/5363567799?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Finance Operating Model Strategist - Manager,Accenture,"Pittsburgh, Allegheny County",438578.0,"We are: CFO & Enterprise Value, and we partner with Finance executives to drive value across the enterprise. As Finance leaders move into business partner roles, they need processes, technology and people to help drive efficiencies, manage costs, improve profitability, and identify new areas of opportunity. We've got the deep industry experience, functional proficiency, insightful analytics, and the digital technology leadership to help our clients reinvent themselves. Whether we are improving …",https://www.adzuna.com/details/5363545379?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
"Manager or Senior Manager - AI/GenAI Governance, Model Risk & Compliance Engineer",Accenture,"Pittsburgh, Allegheny County",340752.16,"In Strategy & Consulting we work with C-suite executives, leaders and boards of the world's leading organizations, helping them reinvent every part of their enterprise to drive greater growth, enhance competitiveness, implement operational improvements, reduce cost, deliver sustainable 360° stakeholder value, and set a new performance frontier for themselves and the industry in which they operate. Our deep industry and functional expertise is supported by proprietary assets and solutions that h…",https://www.adzuna.com/details/5363545390?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Infrastructure & Capital Projects - Engineering Document Management Systems/OpenText xECM,Accenture,"Pittsburgh, Allegheny County",153391.86,"JOB TITLE: Infrastructure & Capital Projects - Capital Project Consulting Manager This role can sit anywhere in the US as long as it is near an Accenture Corporate Office WHO WE ARE: We are I ndustry X, Infrastructure & Capital Projects . We are reinventing how capital projects are planned, designed, managed and executed. We help our clients efficiently and sustainably build and upgrade the factories, plants, networks, grids, transport and public infrastructure we need to live and work. ? ? Loc…",https://www.adzuna.com/details/5363544625?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Senior Data Platform Engineer,Govini,"Arsenal, Allegheny County",107825.78,"Company Description Govini transforms Defense Acquisition from an outdated manual process to a software-driven strategic advantage for the United States. Our flagship product, Ark, supports Supply Chain, Science and Technology, Production, Sustainment, Logistics, and Modernization teams with AI-enabled Applications and best-in-class data to more rapidly imagine, develop, and field the capabilities we need. Today, the national security community and every branch of the military rely on Govini to…",https://www.adzuna.com/details/5361827849?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
"AIML - Sr Responsible AI Research Manager, Data & ML Innovation",Apple,"Pittsburgh, Allegheny County",217409.8,"This role will be highly multifunctional. You will collaborate closely with highly skilled machine learning researchers and engineers, software engineers, and design teams to develop and deliver groundbreaking solutions for Apple products that uphold our values and quality standards. We believe that the most exciting problems in machine learning research arise at the intersection with real-world use cases and that this is also where the most critical breakthroughs come from. In this role, you w…",https://www.adzuna.com/details/5361380555?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['machine learning']
Vice President of AI,Govini,"Arsenal, Allegheny County",241719.81,"Company Description Govini transforms Defense Acquisition from an outdated manual process to a software-driven strategic advantage for the United States. Our flagship product, Ark, supports Supply Chain, Science and Technology, Production, Sustainment, Logistics, and Modernization teams with AI-enabled Applications and best-in-class data to more rapidly imagine, develop, and field the capabilities we need. Today, the national security community and every branch of the military rely on Govini to…",https://www.adzuna.com/details/5357180427?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
AI Scientist – Modern AI Applications,Solventum,US,230386.5,"Thank you for your interest in working for our Company. Recruiting the right talent is crucial to our goals. On April 1, 2024, 3M Healthcare underwent a corporate spin-off leading to the creation of a new company named Solventum. We are still in the process of updating our Careers Page and applicant documents, which currently have 3M branding. Please bear with us. In the interim, our Privacy Policy here: https://www.solventum.com/en-us/home/legal/website-privacy-statement/applicant-privacy/ con…",https://www.adzuna.com/details/5347290770?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Agentic/Gen AI Sciences Leader,Solventum,"Pittsburgh, Allegheny County",246715.5,"Thank you for your interest in working for our Company. Recruiting the right talent is crucial to our goals. On April 1, 2024, 3M Healthcare underwent a corporate spin-off leading to the creation of a new company named Solventum. We are still in the process of updating our Careers Page and applicant documents, which currently have 3M branding. Please bear with us. In the interim, our Privacy Policy here: https://www.solventum.com/en-us/home/legal/website-privacy-statement/applicant-privacy/ con…",https://www.adzuna.com/details/5347256178?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
"Vice President, Production Services Application Support (ITIL, Java, Windows, Cloud)",BNY Mellon,"Millvale, Allegheny County",137628.8,"Description Vice President, Production Services Application Support At BNY, our culture allows us to run our company better and enables employees’ growth and success. As a leading global financial services company at the heart of the global financial system, we influence nearly 20% of the world’s investible assets. Every day, our teams harness cutting-edge AI and breakthrough technologies to collaborate with clients, driving transformative solutions that redefine industries and uplift communiti…",https://www.adzuna.com/details/5338783527?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
AI Engineer,Free Market Health's,"Pittsburgh, Allegheny County",133396.95,"About the role We are seeking a highly skilled and motivated AI Engineer to join our growing team. As an AI Engineer, you will be responsible for designing, developing, and deploying cutting-edge artificial intelligence and machine learning models to address complex challenges and enhance the capabilities of our products and services. You will work closely with software engineers, data scientists, and product teams to integrate AI into real-world applications and ensure that AI solutions meet b…",https://www.adzuna.com/details/5330875652?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['machine learning']
Lead AI Engineer,Free Market Health's,"Pittsburgh, Allegheny County",161633.36,"Overview We are looking for a hands-on and visionary Lead AI Engineer to drive the development, deployment, and scaling of AI capabilities across our platform. In this role, you will lead a small but growing team of AI engineers, shaping the roadmap, setting best practices, and ensuring the delivery of production-grade, high-impact AI solutions. You will serve as a bridge between technical implementation and business value, working closely with engineering leadership, product teams, and domain …",https://www.adzuna.com/details/5330222738?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Sr. Data Product Manager,Niche,"Pittsburgh, Allegheny County",149000.0,"About Niche Niche is the leader in school search. Our mission is to make researching and enrolling in schools easy, transparent, and free. With in-depth profiles on every school and college in America, 140 million reviews and ratings, and powerful search tools, we help millions of people find the right school for them. We also help thousands of schools recruit more best-fit students, by highlighting what makes them great and making it easier to visit and apply. Niche is all about finding where …",https://www.adzuna.com/details/5327663911?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
"Engineering Director, Duolingo Score",Duolingo,"Pittsburgh, Allegheny County",182518.5,"Our mission at Duolingo is to develop the best education in the world and make it universally available. It’s a big mission, and that’s where you come in! At Duolingo, you’ll join a team that cares about finding innovative solutions to complex technical problems , running countless experiments (300 at a time!) with our massive user base to make data-driven decisions, and educating our users and employees alike. You’ll have limitless learning opportunities, mentorship and collaboration with worl…",https://www.adzuna.com/details/5271187545?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Vice President of AI,Govini,"Pittsburgh, Allegheny County",206695.55,"Company Description Govini transforms Defense Acquisition from an outdated manual process to a software-driven strategic advantage for the United States. Our flagship product, Ark, supports Supply Chain, Science and Technology, Production, Sustainment, Logistics, and Modernization teams with AI-enabled Applications and best-in-class data to more rapidly imagine, develop, and field the capabilities we need. Today, the national security community and every branch of the military rely on Govini to…",https://www.adzuna.com/details/5261528689?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Senior AI Security Researcher,Carnegie Mellon University,"Pittsburgh, Allegheny County",115897.27,"Are you a cybersecurity and/or AI researcher who enjoys a challenge? Are you excited about pioneering new research areas that will impact academia, industry, and national security? If so, we want you for our team, where you’ll collaborate to deliver high-quality results in the emerging area of AI security. The CERT Division of the Software Engineering Institute (SEI) is seeking applicants for the AI Security Researcher role. Originally created in response to one of the first computer viruses  t…",https://www.adzuna.com/details/5259933577?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Data Science Manager,Govini,"Pittsburgh, Allegheny County",108585.59,"Company Description Govini transforms Defense Acquisition from an outdated manual process to a software-driven strategic advantage for the United States. Our flagship product, Ark, supports Supply Chain, Science and Technology, Production, Sustainment, Logistics, and Modernization teams with AI-enabled Applications and best-in-class data to more rapidly imagine, develop, and field the capabilities we need. Today, the national security community and every branch of the military rely on Govini to…",https://www.adzuna.com/details/5222430427?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
Senior Machine Learning Engineer,Credit Genie,"Pittsburgh, Allegheny County",225000.0,"Company Credit Genie is a mobile-first financial wellness platform designed to help individuals take control of their financial future. We leverage artificial intelligence to provide personalized insights and are building a financial ecosystem by offering tools and services that provide instant access to cash, and building credit. Our goal is to empower every customer to achieve long-term financial stability. Founded in 2019 by Ed Harycki , former Swift Capital Founder ( acquired by PayPal in 2…",https://www.adzuna.com/details/5196343377?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['swift']
"GenAI/ML Architect (3954-1) Pittsburgh, PA ref",esrhealthcare,"Pittsburgh, Allegheny County",114234.59,"GenAI/ML Architect, machine learning frameworks (TensorFlow, PyTorch, Scikit-learn) and cloud platforms (AWS, GCP, Azure), MLOps tools (Kubeflow, MLflow, Airflow, Docker, Kubernetes) Experience level: Mid-senior Experience required: 10 Years Education level: Bachelors degree Job function: Information Technology Industry: Information Technology and Services Pay rate : View hourly payrate Total position: 1 Relocation assistance: No Visa sponsorship eligibility: No Role GenAI/ML Architect Business…",https://www.adzuna.com/details/5160227028?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,"['docker', 'pytorch', 'kubernetes', 'tensorflow', 'machine learning', 'aws', 'azure']"
"Vice President, AI / Machine Learning Engineer",BNY Mellon,"Pittsburgh, Allegheny County",149282.12,"Description Senior AI / Machine Learning Engineer At BNY, our culture empowers you to grow and succeed. As a leading global financial services company at the center of the world’s financial system we touch nearly 20% of the world’s investible assets. Every day around the globe, our 50,000 employees bring the power of their perspective to the table to create solutions with our clients that benefit businesses, communities and people everywhere. We continue to be a leader in the industry, awarded …",https://www.adzuna.com/details/5120780534?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['machine learning']
Tenure Track Faculty Positions in Security and Privacy,Carnegie Mellon University,"Pittsburgh, Allegheny County",163786.5,"The CyLab Security and Privacy Institute at Carnegie Mellon University is leading a university-wide priority hiring search for tenure-track faculty who focus on security or privacy and will be appointed in relevant academic departments throughout the university. CyLab works to catalyze, support, promote, and strengthen collaborative security and privacy research and education across departments, disciplines, and geographic boundaries to achieve significant impact on research, education, public …",https://www.adzuna.com/details/4915662484?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,[]
C# .NET developer with Angular and Micro Services,CapB InfoteK,"Pittsburgh, Allegheny County",55395.71,"CapB is a global leader on IT Solutions and Managed Services. Our R&D is focused on providing cutting edge products and solutions across Digital Transformations from Cloud, AI/ML, IOT, Blockchain to MDM/PIM, Supply chain, ERP, CRM, MDM and Integration solutions For one of our ongoing project out of Pittsburgh , we are looking for a C#.NET developer with Angular and Micro services. Must Have Skills: • 5 years of hands on development experience in .Net and C# • Building front-end applications wit…",https://www.adzuna.com/land/ad/4814794346?se=ROAhApWj8BGAcMP3pFPFgg&utm_medium=api&utm_source=a6e23083&v=8655C0642089E598EE3FC01F2515EFF1C0B0018A,N/A,15-1251,AI/ML,"['angular', 'r']"
Machine Learning Engineer,Adidev Technologies,"Pittsburgh, Allegheny County",112959.08,"Role: Machine Learning Engineer (This role is open to US Citizens, Green Card holders, GC-EAD only. We do not sponsor visas.) Summary: Adidev is looking for an adept Machine Learning Engineer to take the helm in deploying advanced machine learning models, with a special emphasis on Generative AI. In this role, you will craft and refine AI-driven solutions, turning innovative ideas into value-adding features and services, thereby solidifying our market leadership and technological forefront for …",https://www.adzuna.com/details/4814441677?utm_medium=api&utm_source=a6e23083,N/A,15-1251,AI/ML,['machine learning']
Surgical Sales Representative (Pittsburgh),Establishment Labs,"Pittsburgh, Allegheny County",66159.38,"Establishment Labs is changing the medical device, breast health, aesthetics and reconstruction industry by designing, developing, and manufacturing an innovative portfolio of advanced medical aesthetic device technologies and wellness solutions. It is currently the world’s fastest-growing women’s health company. Our Femtech solutions are proudly produced at two MDSAP-certified, carbon neutral, LEED Gold certified, state-of-the-art manufacturing facilities in Costa Rica and are approved for sal…",https://www.adzuna.com/details/5435710815?utm_medium=api&utm_source=a6e23083,N/A,15-1251,IT,[]
Mortgage Loan Sales,First National Bank Of Pennsylvania,"Pittsburgh, Allegheny County",58714.11,"Primary Office Location: 30 Isabella Street. Pittsburgh, Pennsylvania. 15212. Join our team. Make a difference - for us and for your future. Position Title: Mortgage Banking Consultant Business Unit: Mortgage Administration Reports to: Varies based on assignment Position Overview: This position is primarily responsible for originating residential mortgage loans through internal and external referral sources. Responsible for building and maintaining strong internal and external referral relation…",https://www.adzuna.com/details/5435704637?utm_medium=api&utm_source=a6e23083,N/A,15-1251,IT,[]
Warehouse Worker/Cover Driver,United Parcel Service,"Pittsburgh, Allegheny County",52039.11,"Warehouse Worker/Temporary Cover Driver Who exactly are UPS Warehouse Worker/Temporary Cover Drivers? They work inside as a warehouse worker and when needed, they’re the ones who drive our familiar brown trucks, bringing packages great and small to our customers. They’re a friendly, physically active crew who enjoy being outdoors, fast-paced work, and being behind the wheel! While functioning as a temporary cover driver, also known as TCD, you will be required to: Work 8 – 10 hours each day (Mo…",https://www.adzuna.com/details/5435701734?utm_medium=api&utm_source=a6e23083,N/A,15-1251,IT,[]
